tm_fc,tm_ef,ta_min,ta_max
202507240600,202507280000,27.0,35.0
202507240600,202507290000,26.0,34.0
202507240600,202507300000,26.0,34.0
202507240600,202507310000,25.0,33.0
202507240600,202508010000,25.0,33.0
202507240600,202508020000,25.0,33.0
202507240600,202508030000,25.0,33.0
202507241800,202507290000,26.0,34.0
202507241800,202507300000,26.0,34.0
202507241800,202507310000,25.0,33.0
202507241800,202508010000,25.0,33.0
202507241800,202508020000,25.0,33.0
202507241800,202508030000,25.0,33.0
202507250600,202507290000,27.0,34.0
202507250600,202507300000,26.0,33.0
202507250600,202507310000,25.0,32.0
202507250600,202508010000,25.0,32.0
202507250600,202508020000,25.0,32.0
202507250600,202508030000,25.0,32.0
202507250600,202508040000,24.0,31.0
202507251800,202507300000,26.0,34.0
202507251800,202507310000,25.0,33.0
202507251800,202508010000,25.0,32.0
202507251800,202508020000,25.0,32.0
202507251800,202508030000,25.0,32.0
202507251800,202508040000,24.0,31.0
202507260600,202507300000,26.0,34.0
202507260600,202507310000,25.0,33.0
202507260600,202508010000,25.0,32.0
202507260600,202508020000,25.0,32.0
202507260600,202508030000,25.0,32.0
202507260600,202508040000,24.0,31.0
202507260600,202508050000,24.0,32.0
202507261800,202507310000,25.0,34.0
202507261800,202508010000,25.0,32.0
202507261800,202508020000,25.0,32.0
202507261800,202508030000,25.0,32.0
202507261800,202508040000,24.0,31.0
202507261800,202508050000,24.0,32.0
202507270600,202507310000,26.0,35.0
202507270600,202508010000,26.0,34.0
202507270600,202508020000,26.0,33.0
202507270600,202508030000,26.0,33.0
202507270600,202508040000,25.0,32.0
202507270600,202508050000,25.0,32.0
202507270600,202508060000,25.0,32.0
202507271800,202508010000,26.0,35.0
202507271800,202508020000,26.0,34.0
202507271800,202508030000,26.0,34.0
202507271800,202508040000,25.0,33.0
202507271800,202508050000,26.0,33.0
202507271800,202508060000,25.0,33.0
202507280600,202508010000,26.0,35.0
202507280600,202508020000,26.0,34.0
202507280600,202508030000,26.0,34.0
202507280600,202508040000,25.0,34.0
202507280600,202508050000,26.0,33.0
202507280600,202508060000,25.0,33.0
202507280600,202508070000,25.0,33.0
202507281800,202508020000,26.0,35.0
202507281800,202508030000,26.0,34.0
202507281800,202508040000,26.0,34.0
202507281800,202508050000,26.0,33.0
202507281800,202508060000,26.0,33.0
202507281800,202508070000,25.0,33.0
202507290600,202508020000,27.0,35.0
202507290600,202508030000,27.0,35.0
202507290600,202508040000,27.0,35.0
202507290600,202508050000,27.0,34.0
202507290600,202508060000,26.0,34.0
202507290600,202508070000,26.0,33.0
202507290600,202508080000,26.0,33.0
202507291800,202508030000,27.0,35.0
202507291800,202508040000,27.0,35.0
202507291800,202508050000,27.0,34.0
202507291800,202508060000,26.0,34.0
202507291800,202508070000,26.0,33.0
202507291800,202508080000,26.0,34.0
202507300600,202508030000,27.0,35.0
202507300600,202508040000,27.0,35.0
202507300600,202508050000,27.0,34.0
202507300600,202508060000,26.0,34.0
202507300600,202508070000,26.0,33.0
202507300600,202508080000,26.0,34.0
202507300600,202508090000,26.0,34.0
202507301800,202508040000,27.0,35.0
202507301800,202508050000,27.0,34.0
202507301800,202508060000,26.0,33.0
202507301800,202508070000,26.0,33.0
202507301800,202508080000,26.0,33.0
202507301800,202508090000,26.0,34.0
202507310600,202508040000,27.0,35.0
202507310600,202508050000,27.0,34.0
202507310600,202508060000,26.0,33.0
202507310600,202508070000,26.0,33.0
202507310600,202508080000,26.0,33.0
202507310600,202508090000,26.0,34.0
202507310600,202508100000,26.0,34.0
202507311800,202508050000,27.0,34.0
202507311800,202508060000,26.0,33.0
202507311800,202508070000,26.0,33.0
202507311800,202508080000,26.0,33.0
202507311800,202508090000,26.0,34.0
202507311800,202508100000,26.0,34.0
202508010600,202508050000,27.0,32.0
202508010600,202508060000,26.0,32.0
202508010600,202508070000,25.0,33.0
202508010600,202508080000,26.0,33.0
202508010600,202508090000,26.0,34.0
202508010600,202508100000,26.0,34.0
202508010600,202508110000,26.0,34.0
202508011800,202508060000,26.0,32.0
202508011800,202508070000,25.0,33.0
202508011800,202508080000,25.0,33.0
202508011800,202508090000,26.0,34.0
202508011800,202508100000,26.0,34.0
202508011800,202508110000,26.0,34.0
202508020600,202508060000,26.0,32.0
202508020600,202508070000,25.0,33.0
202508020600,202508080000,25.0,33.0
202508020600,202508090000,26.0,33.0
202508020600,202508100000,26.0,33.0
202508020600,202508110000,26.0,33.0
202508020600,202508120000,26.0,34.0
202508021800,202508070000,25.0,33.0
202508021800,202508080000,25.0,33.0
202508021800,202508090000,25.0,33.0
202508021800,202508100000,25.0,33.0
202508021800,202508110000,26.0,33.0
202508021800,202508120000,26.0,34.0
202508030600,202508070000,25.0,33.0
202508030600,202508080000,25.0,33.0
202508030600,202508090000,25.0,33.0
202508030600,202508100000,25.0,33.0
202508030600,202508110000,25.0,33.0
202508030600,202508120000,25.0,34.0
202508030600,202508130000,25.0,34.0
202508031800,202508080000,25.0,33.0
202508031800,202508090000,25.0,33.0
202508031800,202508100000,25.0,33.0
202508031800,202508110000,25.0,33.0
202508031800,202508120000,25.0,34.0
202508031800,202508130000,25.0,34.0
202508040600,202508080000,25.0,33.0
202508040600,202508090000,25.0,33.0
202508040600,202508100000,25.0,34.0
202508040600,202508110000,25.0,34.0
202508040600,202508120000,25.0,33.0
202508040600,202508130000,25.0,33.0
202508040600,202508140000,25.0,34.0
202508041800,202508090000,24.0,32.0
202508041800,202508100000,24.0,33.0
202508041800,202508110000,25.0,33.0
202508041800,202508120000,25.0,32.0
202508041800,202508130000,25.0,32.0
202508041800,202508140000,25.0,33.0
202508050600,202508090000,23.0,32.0
202508050600,202508100000,24.0,33.0
202508050600,202508110000,25.0,33.0
202508050600,202508120000,25.0,32.0
202508050600,202508130000,24.0,32.0
202508050600,202508140000,25.0,33.0
202508050600,202508150000,25.0,33.0
202508051800,202508100000,24.0,33.0
202508051800,202508110000,25.0,33.0
202508051800,202508120000,24.0,31.0
202508051800,202508130000,25.0,31.0
202508051800,202508140000,25.0,33.0
202508051800,202508150000,26.0,33.0
202508060600,202508100000,24.0,33.0
202508060600,202508110000,25.0,33.0
202508060600,202508120000,24.0,31.0
202508060600,202508130000,25.0,31.0
202508060600,202508140000,25.0,33.0
202508060600,202508150000,26.0,33.0
202508060600,202508160000,25.0,33.0
202508061800,202508110000,24.0,32.0
202508061800,202508120000,24.0,31.0
202508061800,202508130000,25.0,31.0
202508061800,202508140000,26.0,32.0
202508061800,202508150000,25.0,32.0
202508061800,202508160000,26.0,32.0
202508070600,202508110000,24.0,32.0
202508070600,202508120000,24.0,31.0
202508070600,202508130000,25.0,31.0
202508070600,202508140000,25.0,31.0
202508070600,202508150000,25.0,32.0
202508070600,202508160000,26.0,32.0
202508070600,202508170000,26.0,33.0
202508071800,202508120000,25.0,32.0
202508071800,202508130000,25.0,30.0
202508071800,202508140000,25.0,30.0
202508071800,202508150000,25.0,32.0
202508071800,202508160000,25.0,32.0
202508071800,202508170000,26.0,33.0
202508080600,202508120000,25.0,32.0
202508080600,202508130000,25.0,30.0
202508080600,202508140000,26.0,30.0
202508080600,202508150000,26.0,31.0
202508080600,202508160000,26.0,32.0
202508080600,202508170000,26.0,32.0
202508080600,202508180000,25.0,32.0
202508081800,202508130000,25.0,30.0
202508081800,202508140000,26.0,30.0
202508081800,202508150000,26.0,31.0
202508081800,202508160000,26.0,32.0
202508081800,202508170000,26.0,32.0
202508081800,202508180000,25.0,32.0
202508090600,202508130000,25.0,30.0
202508090600,202508140000,26.0,30.0
202508090600,202508150000,26.0,31.0
202508090600,202508160000,26.0,32.0
202508090600,202508170000,26.0,32.0
202508090600,202508180000,25.0,32.0
202508090600,202508190000,25.0,31.0
202508091800,202508140000,25.0,30.0
202508091800,202508150000,26.0,31.0
202508091800,202508160000,26.0,32.0
202508091800,202508170000,26.0,32.0
202508091800,202508180000,26.0,32.0
202508091800,202508190000,25.0,31.0
202508100600,202508140000,25.0,30.0
202508100600,202508150000,26.0,31.0
202508100600,202508160000,26.0,32.0
202508100600,202508170000,26.0,32.0
202508100600,202508180000,26.0,32.0
202508100600,202508190000,25.0,31.0
202508100600,202508200000,25.0,32.0
202508101800,202508150000,26.0,32.0
202508101800,202508160000,26.0,32.0
202508101800,202508170000,26.0,32.0
202508101800,202508180000,26.0,32.0
202508101800,202508190000,25.0,31.0
202508101800,202508200000,25.0,32.0
202508110600,202508150000,25.0,32.0
202508110600,202508160000,26.0,32.0
202508110600,202508170000,26.0,32.0
202508110600,202508180000,25.0,32.0
202508110600,202508190000,26.0,31.0
202508110600,202508200000,24.0,32.0
202508110600,202508210000,25.0,32.0
202508111800,202508160000,26.0,33.0
202508111800,202508170000,26.0,33.0
202508111800,202508180000,25.0,32.0
202508111800,202508190000,26.0,32.0
202508111800,202508200000,25.0,33.0
202508111800,202508210000,25.0,33.0
202508120600,202508160000,26.0,33.0
202508120600,202508170000,26.0,33.0
202508120600,202508180000,25.0,32.0
202508120600,202508190000,26.0,32.0
202508120600,202508200000,25.0,33.0
202508120600,202508210000,25.0,33.0
202508120600,202508220000,25.0,33.0
202508121800,202508170000,26.0,33.0
202508121800,202508180000,25.0,32.0
202508121800,202508190000,26.0,32.0
202508121800,202508200000,25.0,33.0
202508121800,202508210000,25.0,33.0
202508121800,202508220000,25.0,33.0
202508130600,202508170000,26.0,33.0
202508130600,202508180000,25.0,32.0
202508130600,202508190000,26.0,32.0
202508130600,202508200000,25.0,33.0
202508130600,202508210000,25.0,33.0
202508130600,202508220000,25.0,33.0
202508130600,202508230000,25.0,33.0
202508131800,202508180000,25.0,32.0
202508131800,202508190000,25.0,32.0
202508131800,202508200000,25.0,33.0
202508131800,202508210000,24.0,33.0
202508131800,202508220000,25.0,33.0
202508131800,202508230000,25.0,33.0
202508140600,202508180000,25.0,32.0
202508140600,202508190000,25.0,32.0
202508140600,202508200000,25.0,33.0
202508140600,202508210000,24.0,33.0
202508140600,202508220000,25.0,33.0
202508140600,202508230000,25.0,33.0
202508140600,202508240000,25.0,33.0
202508141800,202508190000,25.0,32.0
202508141800,202508200000,24.0,32.0
202508141800,202508210000,25.0,33.0
202508141800,202508220000,26.0,33.0
202508141800,202508230000,25.0,33.0
202508141800,202508240000,25.0,33.0
202508150600,202508190000,25.0,32.0
202508150600,202508200000,25.0,32.0
202508150600,202508210000,25.0,33.0
202508150600,202508220000,26.0,33.0
202508150600,202508230000,26.0,33.0
202508150600,202508240000,25.0,33.0
202508150600,202508250000,25.0,32.0
202508151800,202508200000,25.0,32.0
202508151800,202508210000,25.0,33.0
202508151800,202508220000,26.0,33.0
202508151800,202508230000,26.0,33.0
202508151800,202508240000,25.0,33.0
202508151800,202508250000,25.0,33.0
202508160600,202508200000,25.0,32.0
202508160600,202508210000,25.0,33.0
202508160600,202508220000,26.0,33.0
202508160600,202508230000,26.0,33.0
202508160600,202508240000,25.0,33.0
202508160600,202508250000,25.0,33.0
202508160600,202508260000,25.0,33.0
202508161800,202508210000,25.0,32.0
202508161800,202508220000,26.0,32.0
202508161800,202508230000,26.0,33.0
202508161800,202508240000,25.0,33.0
202508161800,202508250000,25.0,33.0
202508161800,202508260000,25.0,33.0
202508170600,202508210000,25.0,32.0
202508170600,202508220000,26.0,32.0
202508170600,202508230000,26.0,33.0
202508170600,202508240000,25.0,33.0
202508170600,202508250000,25.0,33.0
202508170600,202508260000,25.0,33.0
202508170600,202508270000,25.0,33.0
202508171800,202508220000,26.0,32.0
202508171800,202508230000,26.0,33.0
202508171800,202508240000,25.0,33.0
202508171800,202508250000,25.0,33.0
202508171800,202508260000,25.0,33.0
202508171800,202508270000,25.0,33.0
202508180600,202508220000,26.0,32.0
202508180600,202508230000,26.0,33.0
202508180600,202508240000,26.0,33.0
202508180600,202508250000,25.0,33.0
202508180600,202508260000,25.0,33.0
202508180600,202508270000,25.0,33.0
202508180600,202508280000,25.0,32.0
202508181800,202508230000,26.0,32.0
202508181800,202508240000,26.0,33.0
202508181800,202508250000,25.0,33.0
202508181800,202508260000,25.0,33.0
202508181800,202508270000,25.0,33.0
202508181800,202508280000,25.0,32.0
202508190600,202508230000,26.0,32.0
202508190600,202508240000,26.0,33.0
202508190600,202508250000,25.0,33.0
202508190600,202508260000,25.0,32.0
202508190600,202508270000,25.0,33.0
202508190600,202508280000,25.0,33.0
202508190600,202508290000,25.0,33.0
202508191800,202508240000,26.0,33.0
202508191800,202508250000,25.0,32.0
202508191800,202508260000,25.0,32.0
202508191800,202508270000,25.0,33.0
202508191800,202508280000,25.0,33.0
202508191800,202508290000,25.0,33.0
202508200600,202508240000,26.0,33.0
202508200600,202508250000,25.0,32.0
202508200600,202508260000,25.0,32.0
202508200600,202508270000,25.0,33.0
202508200600,202508280000,25.0,33.0
202508200600,202508290000,25.0,33.0
202508200600,202508300000,25.0,32.0
202508201800,202508250000,26.0,32.0
202508201800,202508260000,24.0,31.0
202508201800,202508270000,24.0,32.0
202508201800,202508280000,25.0,33.0
202508201800,202508290000,24.0,33.0
202508201800,202508300000,24.0,32.0
202508210600,202508250000,26.0,32.0
202508210600,202508260000,24.0,31.0
202508210600,202508270000,24.0,32.0
202508210600,202508280000,25.0,33.0
202508210600,202508290000,24.0,33.0
202508210600,202508300000,24.0,32.0
202508210600,202508310000,24.0,32.0
202508211800,202508260000,25.0,32.0
202508211800,202508270000,25.0,32.0
202508211800,202508280000,24.0,31.0
202508211800,202508290000,25.0,31.0
202508211800,202508300000,24.0,32.0
202508211800,202508310000,24.0,31.0
202508220600,202508260000,25.0,32.0
202508220600,202508270000,25.0,32.0
202508220600,202508280000,24.0,31.0
202508220600,202508290000,25.0,31.0
202508220600,202508300000,25.0,32.0
202508220600,202508310000,25.0,32.0
202508220600,202509010000,24.0,31.0
202508221800,202508270000,25.0,32.0
202508221800,202508280000,24.0,31.0
202508221800,202508290000,25.0,31.0
202508221800,202508300000,25.0,32.0
202508221800,202508310000,25.0,32.0
202508221800,202509010000,24.0,31.0
202508230600,202508270000,25.0,32.0
202508230600,202508280000,24.0,31.0
202508230600,202508290000,25.0,30.0
202508230600,202508300000,25.0,31.0
202508230600,202508310000,25.0,31.0
202508230600,202509010000,24.0,30.0
202508230600,202509020000,23.0,30.0
202508231800,202508280000,24.0,31.0
202508231800,202508290000,25.0,30.0
202508231800,202508300000,25.0,31.0
202508231800,202508310000,25.0,31.0
202508231800,202509010000,24.0,30.0
202508231800,202509020000,23.0,30.0
202508240600,202508280000,24.0,31.0
202508240600,202508290000,25.0,30.0
202508240600,202508300000,25.0,31.0
202508240600,202508310000,25.0,31.0
202508240600,202509010000,24.0,30.0
202508240600,202509020000,23.0,30.0
202508240600,202509030000,24.0,31.0
202508241800,202508290000,25.0,31.0
202508241800,202508300000,25.0,32.0
202508241800,202508310000,25.0,32.0
202508241800,202509010000,24.0,30.0
202508241800,202509020000,24.0,31.0
202508241800,202509030000,24.0,31.0
202508250600,202508290000,25.0,31.0
202508250600,202508300000,26.0,32.0
202508250600,202508310000,25.0,32.0
202508250600,202509010000,25.0,29.0
202508250600,202509020000,24.0,31.0
202508250600,202509030000,24.0,31.0
202508250600,202509040000,24.0,31.0
202508251800,202508300000,26.0,32.0
202508251800,202508310000,25.0,32.0
202508251800,202509010000,25.0,29.0
202508251800,202509020000,24.0,31.0
202508251800,202509030000,24.0,31.0
202508251800,202509040000,24.0,31.0
202508260600,202508300000,26.0,32.0
202508260600,202508310000,25.0,32.0
202508260600,202509010000,25.0,30.0
202508260600,202509020000,24.0,32.0
202508260600,202509030000,24.0,32.0
202508260600,202509040000,24.0,32.0
202508260600,202509050000,24.0,31.0
202508261800,202508310000,25.0,32.0
202508261800,202509010000,25.0,30.0
202508261800,202509020000,25.0,32.0
202508261800,202509030000,24.0,32.0
202508261800,202509040000,25.0,32.0
202508261800,202509050000,24.0,31.0
202508270600,202508310000,25.0,32.0
202508270600,202509010000,25.0,31.0
202508270600,202509020000,25.0,31.0
202508270600,202509030000,24.0,31.0
202508270600,202509040000,24.0,31.0
202508270600,202509050000,24.0,30.0
202508270600,202509060000,23.0,30.0
202508271800,202509010000,25.0,30.0
202508271800,202509020000,25.0,32.0
202508271800,202509030000,24.0,32.0
202508271800,202509040000,24.0,32.0
202508271800,202509050000,24.0,31.0
202508271800,202509060000,23.0,32.0
202508280600,202509010000,25.0,30.0
202508280600,202509020000,25.0,32.0
202508280600,202509030000,24.0,32.0
202508280600,202509040000,24.0,32.0
202508280600,202509050000,24.0,31.0
202508280600,202509060000,23.0,32.0
202508280600,202509070000,23.0,31.0
202508281800,202509020000,25.0,32.0
202508281800,202509030000,24.0,32.0
202508281800,202509040000,24.0,32.0
202508281800,202509050000,24.0,31.0
202508281800,202509060000,23.0,32.0
202508281800,202509070000,23.0,31.0
202508290600,202509020000,25.0,32.0
202508290600,202509030000,24.0,32.0
202508290600,202509040000,24.0,32.0
202508290600,202509050000,25.0,31.0
202508290600,202509060000,25.0,31.0
202508290600,202509070000,24.0,32.0
